Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock_Splits
2016-02-01,38.5629997253418,38.87950134277344,38.069000244140625,38.53850173950195,38.35512924194336,111522000,0.0,0.0
2016-02-02,40.025001525878906,40.51750183105469,39.029998779296875,39.045501708984375,38.85971450805664,135846000,0.0,0.0
2016-02-03,39.31399917602539,39.57149887084961,36.8129997253418,37.46900177001953,37.29071807861328,131114000,0.0,0.0
2016-02-04,37.22949981689453,37.262001037597656,36.130001068115234,36.50149917602539,36.32781982421875,104922000,0.0,0.0
2016-02-05,36.275001525878906,36.33599853515625,35.00699996948242,35.1879997253418,35.02056884765625,109556000,0.0,0.0
2016-02-08,34.38399887084961,35.22600173950195,34.10049819946289,35.20800018310547,35.04047393798828,89410000,0.0,0.0
2016-02-09,34.647499084472656,36.04800033569336,34.42499923706055,35.05099868774414,34.884220123291016,84300000,0.0,0.0
2016-02-10,35.589500427246094,36.1609992980957,35.269500732421875,35.342498779296875,35.1743278503418,60314000,0.0,0.0
2016-02-11,34.81700134277344,35.61600112915039,34.55950164794922,35.31800079345703,35.14995193481445,65004000,0.0,0.0
2016-02-12,35.61050033569336,35.79999923706055,35.07899856567383,35.34450149536133,35.176326751708984,46538000,0.0,0.0
2016-02-16,35.932498931884766,36.14400100708008,35.50899887084961,35.88199996948242,35.711265563964844,43444000,0.0,0.0
2016-02-17,36.349998474121094,36.6879997253418,35.830501556396484,36.5984992980957,36.42436218261719,49154000,0.0,0.0
2016-02-18,36.698001861572266,36.79999923706055,35.77750015258789,35.8754997253418,35.704795837402344,47276000,0.0,0.0
2016-02-19,35.79499816894531,36.201499938964844,35.65599822998047,36.105499267578125,35.9337043762207,34918000,0.0,0.0
2016-02-22,36.47549819946289,36.74250030517578,36.17250061035156,36.45249938964844,36.27904510498047,37516000,0.0,0.0
2016-02-23,36.30500030517578,36.54499816894531,35.78350067138672,35.864498138427734,35.693843841552734,41332000,0.0,0.0
2016-02-24,35.53049850463867,36.06100082397461,35.10100173950195,36.04499816894531,35.87348937988281,37092000,0.0,0.0
2016-02-25,36.14649963378906,36.47549819946289,35.6614990234375,36.45600128173828,36.28253173828125,36146000,0.0,0.0
2016-02-26,36.68000030517578,36.80799865722656,36.09700012207031,36.24300003051758,36.0705451965332,42474000,0.0,0.0
2016-02-29,36.04999923706055,36.529998779296875,35.84199905395508,35.861000061035156,35.690364837646484,45068000,0.0,0.0
